1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,positive
1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,positive
1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,positive
1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,positive
1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,positive
1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,positive
1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,positive
1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,positive
1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,positive
1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,positive
1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,positive
1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,positive
1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,positive
1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,positive
1.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,positive
1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,positive
1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,positive
1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,positive
1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,positive
1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,positive
1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,positive
1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,positive
1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,positive
1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,positive
1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,positive
1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,positive
1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,positive
1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,positive
1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,positive
1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,positive
1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,positive
1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,positive
1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,positive
1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,positive
1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,positive
1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,positive
1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,positive
1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,positive
1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,positive
1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,positive
1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,positive
1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,positive
1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,positive
1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,positive
1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,positive
1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,positive
1.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,positive
1.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,positive
1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,positive
1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,positive
1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,positive
1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,positive
1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,positive
1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,positive
1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,positive
1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,positive
1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,positive
1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,positive
1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,positive
1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,positive
1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,positive
1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,positive
1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,positive
1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,positive
1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,positive
1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,positive
1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,positive
1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,positive
1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,positive
1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,positive
1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,positive
1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,positive
1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,positive
1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,positive
1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,positive
1.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,positive
1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,positive
1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,positive
1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,positive
1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,positive
1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,positive
1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,positive
1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,positive
1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,positive
1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,positive
1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,positive
1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,positive
1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,positive
1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,positive
1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,positive
1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,positive
1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,positive
1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,positive
1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,positive
1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,positive
1.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,positive
1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,positive
1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,positive
1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,positive
1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,positive
1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,positive
1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,positive
1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,positive
1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,positive
1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,positive
1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,positive
1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,positive
1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,positive
1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,positive
1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,positive
1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,positive
1.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,positive
1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,positive
1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,positive
1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,positive
1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,positive
1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,positive
1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,positive
1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,positive
1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,positive
1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,positive
1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,positive
1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,positive
1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,positive
1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,positive
1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,positive
1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,positive
1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,positive
1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,positive
1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,positive
1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,positive
1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,positive
1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,positive
1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,positive
1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,positive
1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,positive
1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,positive
1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,positive
1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,positive
1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,positive
1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,positive
1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,positive
1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,positive
1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,positive
1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,positive
1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,positive
1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,positive
1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,positive
1.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,positive
1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,positive
1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,positive
1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,positive
1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,positive
1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,positive
1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,positive
1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,positive
1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,positive
1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,positive
1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,positive
1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,positive
1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,positive
1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,positive
1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,positive
1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,positive
1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,positive
1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,positive
1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,positive
1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,positive
1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,positive
1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,positive
1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,positive
1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,positive
1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,positive
1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,positive
1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,positive
1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,positive
1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,positive
1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,positive
1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,positive
1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,positive
1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,positive
1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,positive
1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,positive
1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,positive
1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,positive
1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,positive
1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,positive
1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,positive
1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,positive
1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,positive
1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,positive
1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,positive
1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,positive
1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,positive
1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,positive
1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,positive
1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,positive
1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,positive
1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,positive
1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,positive
1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,positive
1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,positive
1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,positive
1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,positive
1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,positive
1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,positive
1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,positive
1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,positive
1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,positive
1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,positive
1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,positive
3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,positive
3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,positive
3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,positive
3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,positive
3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,positive
3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,positive
3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,positive
3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,positive
3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,positive
3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,positive
3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,positive
3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,positive
3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,positive
3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,positive
3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,positive
3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,positive
3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,positive
3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,positive
3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,positive
3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,positive
3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,positive
3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,positive
3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,positive
3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,positive
3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,positive
3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,positive
3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,positive
3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,positive
3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,positive
3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,positive
3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,positive
3.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,positive
3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,positive
3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,positive
3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,positive
3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,positive
3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,positive
3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,positive
3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,positive
3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,positive
3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,positive
3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,positive
3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,positive
3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,positive
3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,positive
3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,positive
3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,positive
3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,positive
3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,positive
3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,positive
3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,positive
3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,positive
3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,positive
3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,positive
3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,positive
3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,positive
3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,positive
3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,positive
3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,positive
3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,positive
3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,positive
3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,positive
3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,positive
